# RATAN Spectra-At-Positions Data File v 1.0.20.520 
# generated at Mon May 17 20:48:04 2021
# DATE-OBS = 2011/10/10
# TIME-OBS = 09:00:44.790
# CDELT1 =        3.1292702
# AZIMUTH =       0.00000000
# SOL_DEC =       -6.5710000
# SOLAR_R =        960.95001
# SOLAR_P =        26.299999
# SOLAR_B =        6.2000000
# RATAN_P =        26.299999
# PAR.OTZENTRA =      0.200000
# PAR.CAL_FREQ =       9.75000
# PAR.CAL_BY = Int
# PAR.METHOD = lin_appr
# PAR.X_FROM =     -400
# PAR.X_TO =     -120
# PAR.X_FRFR =        0
# PAR.PTS_BY = Int
# PAR.UNITS = Ta
# PAR.XPOI =       61
# PAR.YPOI =      263
# N_POS =           10
# N_FREQS =           76
  5.5000000e+000  9.1136994e+001  9.4784892e+001  2.9087813e+002  1.6356522e+002  1.9142621e+002  2.9099390e+002  2.5412737e+002  3.1684285e+002  2.9110966e+002  3.2467295e+002  4.2626597e+002  2.9122543e+002  3.4214614e+002  4.7240573e+002  2.9134119e+002  2.9916337e+002  4.3660166e+002  2.9145696e+002  2.1714304e+002  3.3669652e+002  2.9157272e+002  1.2909552e+002  2.1421871e+002  2.9168849e+002  6.1003738e+001  1.0802217e+002  2.9180425e+002  2.2315952e+001  3.7247082e+001  2.9192002e+002  0.0000000e+000
  5.6999998e+000  8.3606662e+001  9.2182456e+001  3.0669059e+002  1.5600401e+002  1.9212334e+002  3.0683263e+002  2.4990893e+002  3.2780477e+002  3.0697467e+002  3.2623333e+002  4.4899916e+002  3.0711671e+002  3.4625724e+002  5.0366274e+002  3.0725875e+002  3.0109805e+002  4.6603651e+002  3.0740079e+002  2.1506947e+002  3.5582168e+002  3.0754283e+002  1.2455137e+002  2.2158308e+002  3.0768487e+002  5.6650161e+001  1.0783510e+002  3.0782691e+002  1.8412682e+001  3.3915624e+001  3.0796895e+002  0.0000000e+000
  6.0000000e+000  7.7437232e+001  9.1943218e+001  3.3016688e+002  1.5157104e+002  1.9770613e+002  3.3031231e+002  2.5484259e+002  3.5354790e+002  3.3045775e+002  3.4087376e+002  4.9485159e+002  3.3060319e+002  3.6452622e+002  5.6144241e+002  3.3074863e+002  3.1486340e+002  5.1819318e+002  3.3089407e+002  2.2281782e+002  3.8986704e+002  3.3103951e+002  1.2441132e+002  2.3577618e+002  3.3118495e+002  5.3728339e+001  1.0891354e+002  3.3133039e+002  1.5059169e+001  3.1309177e+001  3.3147583e+002  0.0000000e+000
  6.1500001e+000  7.4022452e+001  8.7334925e+001  3.4202038e+002  1.4616101e+002  1.9220707e+002  3.4218709e+002  2.5103004e+002  3.4767597e+002  3.4235380e+002  3.4010987e+002  4.9436800e+002  3.4252051e+002  3.6581940e+002  5.6217014e+002  3.4268722e+002  3.1585319e+002  5.1981319e+002  3.4285394e+002  2.1994098e+002  3.8900890e+002  3.4302065e+002  1.2015503e+002  2.3240965e+002  3.4318736e+002  4.9356919e+001  1.0436081e+002  3.4335407e+002  1.2123339e+001  2.7716186e+001  3.4352078e+002  0.0000000e+000
  6.3000002e+000  6.8628831e+001  8.6235808e+001  3.5354792e+002  1.4014011e+002  1.9290220e+002  3.5371114e+002  2.5135525e+002  3.6356809e+002  3.5387437e+002  3.5202135e+002  5.3216524e+002  3.5403759e+002  3.8356821e+002  6.1460751e+002  3.5420082e+002  3.3082381e+002  5.6752189e+002  3.5436404e+002  2.2679297e+002  4.1951693e+002  3.5452727e+002  1.2167363e+002  2.4447446e+002  3.5469049e+002  4.7575992e+001  1.0583711e+002  3.5485372e+002  1.0341547e+001  2.5962304e+001  3.5501694e+002  0.0000000e+000
  6.6500001e+000  6.7063857e+001  9.4460046e+001  3.8110985e+002  1.3893236e+002  2.1579753e+002  3.8126997e+002  2.5825584e+002  4.1177171e+002  3.8143009e+002  3.6535886e+002  6.0304423e+002  3.8159022e+002  3.9662876e+002  6.8761677e+002  3.8175034e+002  3.3496634e+002  6.1785505e+002  3.8191046e+002  2.2191871e+002  4.3972866e+002  3.8207059e+002  1.1201651e+002  2.4287457e+002  3.8223071e+002  3.8868169e+001  9.6723462e+001  3.8239083e+002  4.7347165e+000  1.8828401e+001  3.8255096e+002  0.0000000e+000
  6.8000002e+000  5.8256393e+001  8.6912812e+001  3.9256313e+002  1.2152371e+002  1.9905901e+002  3.9276052e+002  2.3556771e+002  3.9230670e+002  3.9295791e+002  3.4374128e+002  5.8728402e+002  3.9315530e+002  3.7686343e+002  6.7665662e+002  3.9335269e+002  3.1974351e+002  6.0842377e+002  3.9355008e+002  2.0871392e+002  4.2972567e+002  3.9374747e+002  1.0278099e+002  2.3346093e+002  3.9394486e+002  3.3471188e+001  8.8707219e+001  3.9414225e+002  1.8094590e+000  1.4946860e+001  3.9433964e+002  0.0000000e+000
  6.9499998e+000  5.4364332e+001  8.5880593e+001  4.0404577e+002  1.1237099e+002  2.0173384e+002  4.0418875e+002  2.2532439e+002  4.0617766e+002  4.0433172e+002  3.3862875e+002  6.1223797e+002  4.0447470e+002  3.7865175e+002  7.0096813e+002  4.0461768e+002  3.2198140e+002  6.2037648e+002  4.0476066e+002  2.0757656e+002  4.2632875e+002  4.0490364e+002  9.9533470e+001  2.2156879e+002  4.0504662e+002  3.0580937e+001  7.9184460e+001  4.0518960e+002  4.2380943e-001  1.0082848e+001  4.0533257e+002  0.0000000e+000
  7.0999999e+000  5.1801146e+001  8.4275603e+001  4.1455315e+002  1.0574729e+002  2.0058442e+002  4.1472739e+002  2.1835784e+002  4.2048484e+002  4.1490163e+002  3.3738032e+002  6.5157239e+002  4.1507587e+002  3.7904598e+002  7.5303231e+002  4.1525011e+002  3.1918157e+002  6.6083928e+002  4.1542436e+002  2.0122521e+002  4.4382471e+002  4.1559860e+002  9.3300290e+001  2.2304501e+002  4.1577284e+002  2.6535134e+001  7.6164546e+001  4.1594708e+002 -7.8247705e-001  7.9961931e+000  4.1612132e+002  0.0000000e+000
  7.3000002e+000  4.8673837e+001  7.8064142e+001  4.2806978e+002  9.7763326e+001  1.8681745e+002  4.2830094e+002  2.0897157e+002  4.0407406e+002  4.2853209e+002  3.2796939e+002  6.3766280e+002  4.2876325e+002  3.7039060e+002  7.4359947e+002  4.2899440e+002  3.0906311e+002  6.5320502e+002  4.2922556e+002  1.9150517e+002  4.3410751e+002  4.2945671e+002  8.5184672e+001  2.1343011e+002  4.2968787e+002  2.2748807e+001  6.9614275e+001  4.2991902e+002 -3.2546054e+000  5.4110668e+000  4.3015018e+002  0.0000000e+000
  7.5999999e+000  4.8242045e+001  7.4137578e+001  4.4826970e+002  9.3837169e+001  1.8357640e+002  4.4850995e+002  2.0398343e+002  4.1194166e+002  4.4875020e+002  3.2439761e+002  6.6512733e+002  4.4899045e+002  3.6777069e+002  7.8206727e+002  4.4923070e+002  3.0404139e+002  6.8111944e+002  4.4947094e+002  1.8449563e+002  4.4500743e+002  4.4971119e+002  7.9727974e+001  2.1218808e+002  4.4995144e+002  1.9906388e+001  6.6083153e+001  4.5019169e+002 -3.5006313e+000  4.3980936e+000  4.5043194e+002  0.0000000e+000
  7.7500000e+000  4.7087981e+001  7.1988122e+001  4.5815141e+002  9.2826677e+001  1.7698478e+002  4.5839495e+002  2.0342708e+002  4.0366328e+002  4.5863849e+002  3.2324831e+002  6.6009944e+002  4.5888203e+002  3.6370512e+002  7.7781160e+002  4.5912557e+002  2.9498130e+002  6.8025181e+002  4.5936911e+002  1.7541394e+002  4.4239471e+002  4.5961265e+002  7.2962248e+001  2.1007300e+002  4.5985619e+002  1.6389663e+001  6.4155792e+001  4.6009973e+002 -5.2622934e+000  3.0906725e+000  4.6034327e+002  0.0000000e+000
  7.9000001e+000  4.4225867e+001  6.6727779e+001  4.6899550e+002  8.8488440e+001  1.6510557e+002  4.6930108e+002  2.0022960e+002  3.9015437e+002  4.6960666e+002  3.2140656e+002  6.5155948e+002  4.6991224e+002  3.5761131e+002  7.7310519e+002  4.7021783e+002  2.8402009e+002  6.7230051e+002  4.7052341e+002  1.6123475e+002  4.3057146e+002  4.7082899e+002  6.3297189e+001  1.9814596e+002  4.7113457e+002  1.2219153e+001  5.7001732e+001  4.7144015e+002 -6.6773391e+000  2.8295676e-001  4.7174573e+002  0.0000000e+000
  8.1000004e+000  4.2544993e+001  6.4141898e+001  4.8281190e+002  8.6273899e+001  1.5351927e+002  4.8312072e+002  2.0269809e+002  3.8563302e+002  4.8342954e+002  3.2937528e+002  6.7618759e+002  4.8373836e+002  3.6611385e+002  8.2579119e+002  4.8404717e+002  2.8461411e+002  7.2246436e+002  4.8435599e+002  1.5652728e+002  4.5694787e+002  4.8466481e+002  5.7523224e+001  2.0347030e+002  4.8497362e+002  9.1525976e+000  5.5160109e+001  4.8528244e+002 -8.1094728e+000 -9.8302312e-001  4.8559126e+002  0.0000000e+000
  8.2500000e+000  3.9186427e+001  6.0792535e+001  4.9336034e+002  7.5944237e+001  1.3737073e+002  4.9363150e+002  1.9117473e+002  3.6055709e+002  4.9390265e+002  3.2870996e+002  6.5835354e+002  4.9417381e+002  3.7219628e+002  8.2138381e+002  4.9444496e+002  2.8805380e+002  7.2460382e+002  4.9471612e+002  1.5423843e+002  4.5495607e+002  4.9498727e+002  5.3869565e+001  1.9754570e+002  4.9525843e+002  6.5621086e+000  5.0470405e+001  4.9552958e+002 -8.5632779e+000 -3.1035634e+000  4.9580074e+002  0.0000000e+000
  8.3999996e+000  3.9022235e+001  6.0042445e+001  5.0213920e+002  6.7259046e+001  1.2915356e+002  5.0251818e+002  1.7507479e+002  3.5010535e+002  5.0289715e+002  3.1150924e+002  6.5630096e+002  5.0327613e+002  3.6029605e+002  8.3133978e+002  5.0365510e+002  2.8082792e+002  7.3600322e+002  5.0403408e+002  1.4963000e+002  4.5812117e+002  5.0441305e+002  5.1379760e+001  1.9499046e+002  5.0479203e+002  7.1726579e+000  4.7238708e+001  5.0517100e+002 -7.8960658e+000 -3.8812728e+000  5.0554998e+002  0.0000000e+000
  8.6999998e+000  3.8659759e+001  6.0903092e+001  5.2301225e+002  5.9430432e+001  1.1845071e+002  5.2331626e+002  1.5781782e+002  3.3197215e+002  5.2362028e+002  2.8845083e+002  6.4279933e+002  5.2392429e+002  3.3874503e+002  8.2546674e+002  5.2422830e+002  2.6427225e+002  7.3148861e+002  5.2453232e+002  1.3781345e+002  4.5051781e+002  5.2483633e+002  4.5537332e+001  1.8759864e+002  5.2514034e+002  4.6421054e+000  4.2603867e+001  5.2544436e+002 -8.1356168e+000 -4.9227752e+000  5.2574837e+002  0.0000000e+000
  8.8999996e+000  3.7833031e+001  6.1503357e+001  5.3659276e+002  5.2777008e+001  1.0938348e+002  5.3691578e+002  1.4554889e+002  3.1881351e+002  5.3723880e+002  2.7809703e+002  6.4169438e+002  5.3756182e+002  3.3013063e+002  8.3854850e+002  5.3788484e+002  2.5507853e+002  7.4175509e+002  5.3820786e+002  1.3032017e+002  4.4887860e+002  5.3853088e+002  4.1757250e+001  1.7903527e+002  5.3885391e+002  3.4410303e+000  3.6358461e+001  5.3917693e+002 -8.7326755e+000 -7.3887974e+000  5.3949995e+002  0.0000000e+000
  9.0500002e+000  3.7952656e+001  6.1774754e+001  5.4616118e+002  4.7803138e+001  1.0311200e+002  5.4654387e+002  1.3232269e+002  3.0697352e+002  5.4692655e+002  2.6464517e+002  6.3271176e+002  5.4730924e+002  3.2141341e+002  8.3655238e+002  5.4769192e+002  2.4692144e+002  7.3645789e+002  5.4807461e+002  1.2242759e+002  4.3621988e+002  5.4845729e+002  3.5914681e+001  1.6668609e+002  5.4883998e+002  1.7816469e+000  3.0881432e+001  5.4922266e+002 -9.9719992e+000 -8.5074817e+000  5.4960535e+002  0.0000000e+000
  9.1999998e+000  3.8739727e+001  6.2577286e+001  5.5693740e+002  4.5103681e+001  1.0335698e+002  5.5732284e+002  1.2746075e+002  3.1633149e+002  5.5770827e+002  2.6103425e+002  6.5588452e+002  5.5809371e+002  3.2025839e+002  8.6927933e+002  5.5847915e+002  2.4542765e+002  7.5222678e+002  5.5886459e+002  1.1835829e+002  4.3168766e+002  5.5925002e+002  3.3336979e+001  1.5749651e+002  5.5963546e+002  1.3438054e+000  2.6233460e+001  5.6002090e+002 -1.0315241e+001 -9.2760862e+000  5.6040634e+002  0.0000000e+000
  9.3500004e+000  3.6926448e+001  6.0185237e+001  5.6732155e+002  4.0890090e+001  9.4090575e+001  5.6772992e+002  1.1106690e+002  2.9354318e+002  5.6813830e+002  2.3626909e+002  6.2318068e+002  5.6854667e+002  2.9412363e+002  8.2325626e+002  5.6895505e+002  2.2316656e+002  7.0518208e+002  5.6936343e+002  1.0508831e+002  3.9494895e+002  5.6977180e+002  2.8422998e+001  1.3716094e+002  5.7018018e+002 -2.0684238e-001  1.9964210e+001  5.7058855e+002 -1.1135697e+001 -9.8909451e+000  5.7099693e+002  0.0000000e+000
  9.5000000e+000  3.6229413e+001  5.8321621e+001  5.7742069e+002  3.6460956e+001  8.5240012e+001  5.7788301e+002  1.0283056e+002  2.7541242e+002  5.7834534e+002  2.2298822e+002  6.0443050e+002  5.7880766e+002  2.7822074e+002  8.1196102e+002  5.7926998e+002  2.0669069e+002  6.9010982e+002  5.7973231e+002  9.2156113e+001  3.7578156e+002  5.8019463e+002  2.1938492e+001  1.2325143e+002  5.8065695e+002 -2.1875326e+000  1.4381369e+001  5.8111928e+002 -1.1538148e+001 -1.2556158e+001  5.8158160e+002  0.0000000e+000
  9.6999998e+000  3.5157088e+001  5.7034777e+001  5.8994292e+002  3.6102661e+001  7.8242657e+001  5.9043654e+002  9.8901525e+001  2.5410000e+002  5.9093016e+002  2.1654703e+002  5.7574448e+002  5.9142378e+002  2.6575440e+002  7.8478100e+002  5.9191741e+002  1.9367881e+002  6.7620325e+002  5.9241103e+002  8.3456655e+001  3.6878632e+002  5.9290465e+002  1.8314648e+001  1.1931823e+002  5.9339827e+002 -3.2332091e+000  1.2602138e+001  5.9389190e+002 -1.2720277e+001 -1.3166740e+001  5.9438552e+002  0.0000000e+000
  1.0000000e+001  3.3640290e+001  5.8809445e+001  6.1062603e+002  3.1263133e+001  7.4793073e+001  6.1115752e+002  8.6540808e+001  2.4661561e+002  6.1168902e+002  1.9922244e+002  5.8435816e+002  6.1222051e+002  2.4644906e+002  8.0841586e+002  6.1275200e+002  1.7220844e+002  6.8423729e+002  6.1328350e+002  6.8513047e+001  3.6066273e+002  6.1381499e+002  1.2131810e+001  1.0872226e+002  6.1434648e+002 -4.2896872e+000  8.7822837e+000  6.1487797e+002 -1.3281047e+001 -1.2181278e+001  6.1540947e+002  0.0000000e+000
  1.0150000e+001  3.2410105e+001  5.6822876e+001  6.2069319e+002  2.9413088e+001  6.8698532e+001  6.2125385e+002  7.8093608e+001  2.3445373e+002  6.2181451e+002  1.8194854e+002  5.6898764e+002  6.2237516e+002  2.2706555e+002  7.9124555e+002  6.2293582e+002  1.5674358e+002  6.6046218e+002  6.2349648e+002  5.9703450e+001  3.3582392e+002  6.2405714e+002  8.9086282e+000  9.5257370e+001  6.2461780e+002 -4.6516923e+000  5.1797473e+000  6.2517845e+002 -1.3540636e+001 -1.4552531e+001  6.2573911e+002  0.0000000e+000
  1.0300000e+001  3.1501233e+001  5.7023661e+001  6.2999387e+002  2.6157429e+001  6.2835081e+001  6.3056250e+002  6.6919429e+001  2.1783189e+002  6.3113114e+002  1.6310865e+002  5.4460841e+002  6.3169977e+002  2.0512976e+002  7.6366311e+002  6.3226841e+002  1.4055003e+002  6.3516864e+002  6.3283705e+002  5.1525013e+001  3.1360090e+002  6.3340568e+002  6.9295326e+000  8.4185931e+001  6.3397432e+002 -4.9669328e+000  3.1912344e+000  6.3454295e+002 -1.4110885e+001 -1.4674534e+001  6.3511159e+002  0.0000000e+000
  1.0500000e+001  2.9059590e+001  5.8396510e+001  6.4276752e+002  2.3989358e+001  6.0777853e+001  6.4337646e+002  5.9713906e+001  2.0476806e+002  6.4398540e+002  1.4880320e+002  5.2867984e+002  6.4459434e+002  1.9012929e+002  7.4833791e+002  6.4520328e+002  1.2989585e+002  6.1566489e+002  6.4581223e+002  4.4890465e+001  2.9625825e+002  6.4642117e+002  5.0356978e+000  7.5310746e+001  6.4703011e+002 -5.4377167e+000  1.2622811e+000  6.4763905e+002 -1.3869081e+001 -1.5080766e+001  6.4824799e+002  0.0000000e+000
  1.0600000e+001  2.8819268e+001  5.7338444e+001  6.4956453e+002  2.3830402e+001  5.8254125e+001  6.5013965e+002  5.4861685e+001  1.9712990e+002  6.5071477e+002  1.3946937e+002  5.2554104e+002  6.5128989e+002  1.8109164e+002  7.5630901e+002  6.5186502e+002  1.2367497e+002  6.2399415e+002  6.5244014e+002  4.0710485e+001  2.9664256e+002  6.5301526e+002  4.4805940e+000  7.2739596e+001  6.5359038e+002 -5.3414964e+000 -3.8753411e-003  6.5416550e+002 -1.4630300e+001 -1.5060840e+001  6.5474062e+002  0.0000000e+000
  1.0800000e+001  3.0416423e+001  6.0604689e+001  6.6251908e+002  2.4615412e+001  5.7790321e+001  6.6305107e+002  4.8659820e+001  1.8772591e+002  6.6358306e+002  1.2618171e+002  5.1948974e+002  6.6411505e+002  1.6802320e+002  7.6440176e+002  6.6464704e+002  1.1332651e+002  6.2897317e+002  6.6517903e+002  3.7083643e+001  2.9172237e+002  6.6571102e+002  4.3330733e+000  6.8059958e+001  6.6624300e+002 -3.7494319e+000 -1.4747307e-001  6.6677499e+002 -1.3829553e+001 -1.4529733e+001  6.6730698e+002  0.0000000e+000
  1.0900000e+001  2.6902101e+001  5.7327991e+001  6.6839571e+002  2.1473857e+001  5.2929451e+001  6.6896053e+002  4.1426266e+001  1.6976846e+002  6.6952534e+002  1.0680170e+002  4.8150928e+002  6.7009015e+002  1.4138497e+002  7.1281767e+002  6.7065497e+002  9.6270594e+001  5.8438075e+002  6.7121978e+002  3.0795156e+001  2.6709842e+002  6.7178460e+002  2.3080407e+000  6.0023183e+001  6.7234941e+002 -4.4019419e+000 -8.2686174e-001  6.7291422e+002 -1.3447882e+001 -1.3475057e+001  6.7347904e+002  0.0000000e+000
  1.1300000e+001  2.6243304e+001  5.7213261e+001  6.9508843e+002  2.1292671e+001  5.0668112e+001  6.9562829e+002  3.6025310e+001  1.6249291e+002  6.9616816e+002  9.4922621e+001  4.7624313e+002  6.9670803e+002  1.2575090e+002  7.0172723e+002  6.9724790e+002  8.3789137e+001  5.6492760e+002  6.9778777e+002  2.5161594e+001  2.4802954e+002  6.9832764e+002  5.9987459e-001  5.0470113e+001  6.9886751e+002 -5.9800947e+000 -2.6449553e+000  6.9940738e+002 -1.4906574e+001 -1.6004839e+001  6.9994725e+002  0.0000000e+000
  1.1400000e+001  2.4474847e+001  5.6988123e+001  7.0002588e+002  2.0625994e+001  4.9898469e+001  7.0053236e+002  3.5261158e+001  1.5802866e+002  7.0103885e+002  8.3410541e+001  4.6658495e+002  7.0154533e+002  1.0932363e+002  6.8480139e+002  7.0205182e+002  7.0694862e+001  5.3587270e+002  7.0255830e+002  2.0243299e+001  2.2176841e+002  7.0306478e+002  1.5254894e+000  4.2341920e+001  7.0357127e+002 -4.0527098e+000 -3.2997088e+000  7.0407775e+002 -1.3748531e+001 -1.4001008e+001  7.0458424e+002  0.0000000e+000
  1.1600000e+001  2.4202234e+001  5.1643669e+001  7.0978194e+002  2.0493280e+001  4.5218274e+001  7.1036103e+002  3.4216544e+001  1.4938477e+002  7.1094012e+002  7.6332092e+001  4.4638466e+002  7.1151921e+002  9.8184329e+001  6.4495087e+002  7.1209829e+002  6.1493836e+001  4.8732853e+002  7.1267738e+002  1.8068768e+001  1.9079041e+002  7.1325647e+002  3.4725326e+000  3.1774911e+001  7.1383556e+002 -2.1313642e+000 -4.2372008e+000  7.1441465e+002 -1.1228469e+001 -1.3410495e+001  7.1499374e+002  0.0000000e+000
